CL_name	Type	Site	Histology	Vinblastine	Cisplatin	Cytarabine	Docetaxel___1007	Docetaxel___1819	Gefitinib	Vorinostat	Nilotinib	Olaparib	Axitinib	Afatinib	Palbociclib	5-Fluorouracil	Dasatinib	Paclitaxel	Crizotinib	Rapamycin	Sorafenib	Irinotecan	Oxaliplatin___1089	Oxaliplatin___1806	Erlotinib	Gemcitabine	Bortezomib	Tamoxifen	Fulvestrant___1200	Fulvestrant___1816	Trametinib	Dabrafenib	Temozolomide	Ruxolitinib	Epirubicin	Cyclophosphamide	Lapatinib	Ibrutinib	Zoledronate	Carmustine	Topotecan	Teniposide	Mitoxantrone	Dactinomycin___1811	Dactinomycin___1911	Nelarabine	Vincristine	Venetoclax	Osimertinib	Vinorelbine
687798	solid	lung	carcinoma	0.788170819699131	0.415645439690908	0.0541845221538861	0.0568058212540739	0.0584612310627799	0.829736015154863	0.82689441989512	0.936692060183347	0.580286918532586	NA	0.498543338337469	0.97675035695193	0.150753587530641	0.9655493820604	0.193702358028157	0.908898376774917	0.775522845173311	0.582406195804045	0.296402355949754	0.865755664398704	0.928861030955123	0.428210922936239	0.0873035367586047	0.249535774759834	0.97709375376271	0.986198050181805	0.989836902177406	0.912080562390713	0.92029303609383	0.87882319323035	0.938998570469065	0.0800437590757058	0.619267579698461	0.525968426876026	0.511552037226144	0.930821920630642	0.894838453386294	0.771746885900344	0.0677175977326228	0.208549838143643	0.839030470702462	0.519171049013641	0.86842329136353	0.944701614552965	0.571522525722085	0.803226679953513	0.421034873816891
687799	solid	lung	carcinoma	0.255533765186592	0.673433423365734	0.472716996040079	0.00666099391990083	NA	0.706761691926908	0.705973648024821	0.900961517333461	0.757563573652745	NA	0.711631260301706	0.920728210815842	0.139305038837146	0.408377530103931	0.0142148472966435	NA	0.874862675996967	0.239458621024042	0.351919027982408	0.54013318003345	NA	0.299811946748388	0.257943761403041	0.112406736968319	0.948428232982913	0.977849442685467	NA	0.799976139688432	0.888947597296553	0.81679674772295	NA	0.137079732448396	0.616635273928983	0.196243868593967	NA	NA	NA	NA	NA	NA	NA	0.268223650658453	NA	NA	0.781703330951257	0.715408324390547	0.0676224674570008
687800	solid	lung	carcinoma	0.916913562177323	0.871818721248343	0.684509270032842	0.177977644897611	0.790278749428071	0.857437390993134	0.862502894687168	0.926500247151147	0.743343375024234	NA	0.891789629626073	0.922279413100339	0.688783871188951	0.657843572888973	0.447368402216965	0.877427721766302	0.888886759477528	0.765012651713324	0.825927590903645	0.907085791376512	0.942285253565334	0.532393296831428	0.42358351837098	0.206777839292326	0.937320202873525	0.958730030201363	0.987259779339974	0.972303738044863	0.928430899861194	0.796822554314252	0.93212059528114	0.203577741688361	0.657950785557179	0.688995731746771	0.951130795230844	0.93005100263145	0.921949338411362	0.951847314711239	0.668209194735549	0.690208981542485	0.861972750262991	0.439589240762014	0.90778820738905	0.987769871366475	0.670204302187871	0.759288567657395	0.804411014458518
687802	solid	lung	carcinoma	0.747035217130601	0.8293069520801	0.478044248209194	0.172309333577971	0.6134928001187	0.851117387182253	0.704099600435714	0.92581400930453	0.789097982896518	NA	0.891863759165568	0.950132451055789	0.608315344092183	0.657449731708911	0.376555390570448	0.893589956262396	0.797548934166447	0.605061931170052	0.851768055585356	0.879000179299275	0.947740952595577	0.570262220183523	0.323213826099108	0.116824183403857	0.934896007825361	0.953442600371212	0.990819625473913	0.888470724868953	0.908930179633129	0.867021235707928	0.940644825070875	0.24410228419156	0.596722698380499	0.738666887456731	0.946454887438092	0.932217418618621	0.923509047996631	0.921888630880082	0.699274281215185	0.720275985468465	0.877252178419296	0.501182926453832	0.910991294734655	0.960646017742786	0.508162150977308	0.810805984966502	0.625187390139107
687807	solid	lung	carcinoma	0.803657855403739	0.811074780874478	0.632477828898225	0.198072581342097	NA	0.888976406531283	0.767195136607338	0.915856175316941	0.896175347150768	NA	0.931463387674927	0.971225329174768	0.683151104877168	0.627503094220435	0.372151294828006	NA	0.759849024010748	0.749245721035423	0.850496415731113	0.880469309810481	NA	0.806883873458664	0.543423501826497	0.526008336518962	0.988192759392711	0.977856336009724	NA	0.959310775074474	0.84933234574899	0.88284225945822	NA	0.474042496528172	0.743227211794102	0.91100403707881	NA	NA	NA	NA	NA	NA	NA	0.77553217772777	NA	NA	0.771473689191225	0.942429405281681	0.779383932208798
687812	solid	lung	carcinoma	0.707971861488344	0.823989420761912	0.531970078466214	0.0313679058332962	0.219903431235175	0.938958114577009	0.854269699164999	0.933784340329418	0.895108024710343	NA	0.952878103472459	0.981054766360922	0.638811231249099	0.318403930800502	0.0697608501239283	0.896117817256799	0.928850937854794	0.661587390145436	0.831693614644591	0.952623724072775	0.942467984196567	0.874433138153971	0.224206525979404	0.0811172956032487	0.987136583144546	0.989807614208769	0.994254049875752	0.98382168513537	0.915258929176129	0.876662598904453	0.976498888081412	0.25776184807769	0.617847019169884	0.804514668784635	0.974197343874647	0.947613881060992	0.830939780792978	0.99168578653876	0.233692924595004	0.780850164741775	0.692972873139223	0.734212645786912	0.890685373631685	0.941516888868774	0.768593240636756	0.920162619523289	0.517782524873373
687815	solid	lung	carcinoma	0.31170347446527	0.274223422107931	0.0924469640958341	0.00760332704708699	NA	0.789312326334542	0.633361592010576	0.92013829171128	0.743730177853775	NA	0.597683556205996	0.950721922495418	0.362406523560208	0.776509545095849	0.0194861639172704	0.90343475126914	0.553165324311152	0.537316596614241	0.576148374453334	0.786456779545098	0.894277617768083	0.411406819243468	0.00193236339542824	0.0880854610745662	0.989854151272976	0.981675457621708	0.995886759977509	0.994999791334846	0.7859073136591	0.734121004655134	0.962052628241051	0.174184155008309	0.545232842486072	0.177454133563261	0.638323449051495	0.911938607109728	0.88165889820601	0.90724317392968	0.113437680483638	0.479832842371232	0.625242631877851	0.220093773676248	0.919829730352921	0.961174265808982	0.731711551987306	0.469640593728772	0.183531415041846
687816	solid	lung	carcinoma	0.801615311036831	0.463193452266663	0.112568949765514	0.0550790229577025	0.220804191588962	0.930346515738546	0.755594436974546	0.925115166157257	0.731102756821748	NA	0.962873053533645	0.957566619081427	0.458530987893672	0.778659302896548	0.148230485058663	0.547954887766275	0.821855605193682	0.594433457848713	0.605325542432902	0.819884997733293	0.934897050977682	0.785125616585288	0.0899865550076565	0.190584054332149	0.97882327799474	0.978798133070874	0.991589925330043	0.831907349085725	0.88124447187052	0.865077637345441	0.806469506402406	0.196506584748841	0.727404905451963	0.894267896243983	0.979631158459979	0.946769506899606	0.886907036246714	0.873034653734256	0.216093693057858	0.39996895418442	0.831213995063077	0.513421358544563	0.890030345771915	0.950605903735728	0.725753237539086	0.933325284402036	0.563538974932958
687819	solid	lung	carcinoma	0.957310780691014	0.869165127651565	0.589468603032152	0.215725827789869	NA	0.959905206731269	0.828402658275238	0.93551709866521	0.735758902687023	NA	0.968890500546349	0.979216935622541	0.714241420961644	0.975602329786355	0.241857633966448	NA	0.620255641029877	0.26725709176526	0.91874947657708	0.927551642008659	NA	0.837572931242195	0.330047862080792	0.316311652816877	0.967626834910968	0.986913540026792	NA	0.983181896123689	0.946679207447759	0.881427157605804	NA	0.184528478203627	0.672828734995003	0.901744495990523	NA	NA	NA	NA	NA	NA	NA	0.847807517121493	NA	NA	0.707778438717583	0.950332048852408	0.711066319614303
687820	solid	lung	carcinoma	0.902959077857172	0.817449108549881	0.552292274178636	0.306510694474601	NA	0.954886550988064	0.777986087946031	0.931867659807707	0.744059106787528	NA	0.968605242784774	0.948510025130455	0.771908247597195	0.955735859860918	0.412623186842177	NA	0.860215678317259	0.692567703725167	0.868904587003046	0.868086454657742	NA	0.84799632178308	0.528726429272111	0.254840697307159	0.975765059310429	0.976274694846432	NA	0.852299329526146	0.910203855992681	0.893340154694018	NA	0.293195834897816	0.75502954958412	0.912753643600642	NA	NA	NA	NA	NA	NA	NA	0.629150177983885	NA	NA	0.615177235739083	0.925355710634791	0.799922608923829
687821	solid	lung	carcinoma	0.931364957276486	0.84734728302233	0.394995761719097	0.254518886455503	0.808520795079376	0.911197595712687	0.805632852958314	0.859973121059676	0.694002181916171	NA	0.967515557527716	0.938223335256946	0.783610496419737	0.922850431678425	0.486576088073111	0.891869903486524	0.822324655450192	0.584090159998849	0.877899660297955	0.931450347737269	0.940908442742147	0.706648042081381	0.336037526075368	0.384725155947232	0.94099318782097	0.955771664479328	0.98646391297711	0.597937625243369	0.743810162887236	0.810918902979022	0.946262443471971	0.364896793982505	0.604166457454133	0.863990196560342	0.973284708844251	0.92777988889454	0.921124707026917	0.884636735520588	0.536843583042352	0.775322595369183	0.872958644286918	0.776622862360193	0.911491515748459	0.989365370921588	0.65489595495734	0.899544856829184	0.793872996919399
687829	solid	lung	carcinoma	0.574372933321799	0.869401671399584	0.604734275773249	0.0358416636641871	0.685001712687795	0.972113861137558	0.71015667104777	0.900658243826274	0.857728838456077	NA	0.968083249248931	0.982842125369003	0.708124775544638	0.654543158930746	0.192040825875766	0.889594298495929	0.933014924935538	0.581625855621131	0.853951505461636	0.941768598148194	0.967411113889711	0.819342888317349	0.563284019687368	0.20792134418712	0.97459809117473	0.983979872563915	0.997467444147673	0.981012007556337	0.940814908220475	0.738453618419694	0.971452574357082	0.128926355160357	0.54360506859284	0.915513131964566	0.982467886554458	0.872840007644792	0.894047303503948	0.989611658937836	0.582677290496699	0.715504274713422	0.888534803664172	0.440311282068296	0.927505542392421	0.954396034061641	0.588679962546015	0.947062026098544	0.235993885820932
687980	solid	lung	carcinoma	0.373863569524141	0.174052556673509	0.00903160851842433	0.000577382886603361	0.670695604635118	0.987272443588672	0.561702636778026	0.937892022235099	0.630331690142109	NA	0.997569994582247	0.998203959996505	0.280345388049405	0.990471197916564	0.00252640755029243	0.937025791783479	0.860972979010911	0.335617208804958	0.288333015029928	0.875947440284532	0.954987385320199	0.882636461452755	0.00107905775274064	0.0303398003092613	0.998726389546527	0.997752396846725	0.999705705272328	0.998656235320035	0.91125542747781	0.774069849793934	0.98783425265259	0.0155728587501516	0.459595817058694	0.90801875362809	0.967349028667857	0.91181951119498	0.953977601820767	0.974100284796767	0.0288881512447855	0.685691680434114	0.810835463630982	0.382026109410323	0.939656574918228	0.943400195982928	0.159083004222494	0.983996848448688	0.0145106187423839
687983	solid	lung	carcinoma	0.365048124234135	0.619630189019972	0.371328257680078	0.0187124458977397	0.116090544006493	0.964570467614906	0.724430982066296	0.931031426863213	0.785979367864298	NA	0.984275706867998	0.971327512483052	0.674010710789334	0.959338687207641	0.0608525288761346	0.910454106392166	0.57893938361336	0.567306205043004	0.827510009828733	0.930390844741859	0.950594862987494	0.830002521559356	0.0672867189157311	0.0907195341321864	0.977676028435371	0.985356574632678	0.992795094293135	0.987563524172474	0.922643568972984	0.782834828993531	0.978701936039065	0.0818004112240293	0.590325281416239	0.894943320120233	0.991441586797418	0.94300668285545	0.906882387815209	0.976024238926072	0.362835006667226	0.923587900737402	0.869394903601283	0.300367023705271	0.918365562658788	0.786147710516435	0.60750090788301	0.935022704915192	0.113665611897869
687985	solid	lung	carcinoma	0.233954439004196	0.476659301387441	0.0637608577105959	0.00144070241499916	0.00136823231558902	0.979434089419693	0.643060183162676	0.847561804027773	0.720292474286422	NA	0.990673546732759	0.99215825789479	0.536710246715345	0.982341913852111	0.00512177809983361	0.868698585576928	0.733803274134741	0.235979966321085	0.601478161789047	0.623276202640225	0.805997330671481	0.700871961247335	0.00739533694425987	0.0303653109448906	0.977250785306906	0.991687979901065	0.996703102730413	0.986193196142259	0.952302284419976	0.864202166664117	0.980812911058442	0.0532588976201283	0.416387251288919	0.653021416176292	0.993264113674747	0.953147820875691	0.879312698982674	0.986441706676514	0.0648187827611216	0.586928377846119	0.736559126156018	0.217914965414852	0.883826938598184	0.74133559326468	0.621788753663665	0.982193231372035	0.0289160696967987
687995	solid	lung	carcinoma	0.25426201262859	0.521114341471693	0.055486858939967	0.00494230874275869	0.0109314929667228	0.979431686164856	0.909986885072211	0.959153911887965	0.424200384222607	NA	0.990012439665672	0.988085572964877	0.219931275661638	0.974265498848519	0.083387690153182	0.920091230861624	0.920946320362637	0.402521974521103	0.365357305446533	0.895183380563145	0.960011293465887	0.876547974415394	0.00221551524426933	0.0687606872578026	0.987062632949693	0.988776511059876	0.995127093764033	0.990375452495148	0.95297179227325	0.765910597960743	0.973047148132206	0.0145231175728561	0.360893447348888	0.948474547847392	0.994790709323825	0.929377309625809	0.942057779974843	0.83927708268897	0.0208901770385895	0.247322983798279	0.734311690451119	0.263441498941697	0.840652988601591	0.694182318533241	0.126840780606585	0.949274686683942	0.0371002218640158
687997	solid	lung	carcinoma	0.735048047462083	0.799448180639869	0.593305480694765	0.0626692990555102	0.180044931511333	0.953091934220588	0.619493300572818	0.944804548960106	0.860498700804341	NA	0.986891153556957	0.985627820626745	0.693772616075035	0.975786147508654	0.188611089788696	0.890403090093467	0.895960793782643	0.450398637399258	0.725302998692662	0.845037144050291	0.945488981425551	0.72662938134399	0.55854612518376	0.0787181029128333	0.986669044321002	0.990746410119653	0.997626291243413	0.992177988689733	0.946972318305607	0.864854714039273	0.981449980747325	0.301100657192855	0.702795506821077	0.885462178579728	0.992281689543434	0.92891444100775	0.941625977478748	0.992308415376479	0.327727477056958	0.80277579330873	0.887825498889938	0.682403699316689	0.936034056118384	0.89169440240454	0.256636859296427	0.947865494660618	0.17869090776785
688001	solid	lung	carcinoma	0.135378405078687	0.0658683776874371	0.0018521874423979	0.00283697206174249	0.00719251514404118	0.973530173294753	0.208336193332884	0.627552838685887	0.323876238885358	NA	0.979643307771679	0.731507320354569	0.641125127606212	0.883262927074296	0.0117015909952854	0.805548616882427	0.907675682917843	0.14875905697686	0.318762995581696	0.670902903952369	0.930220787355845	0.543120016381118	0.002529781174892	0.00786345521783571	0.96886761965809	0.995559688991795	0.998872773473566	0.810602824219308	0.310528143671234	0.551935796982346	0.968931667437094	0.00453593766694016	0.529974879495435	0.314522877367484	0.996196402974564	0.943914821853279	0.938624723034157	0.672722725886686	0.00750734250162388	0.0634131219005243	0.741342346787934	0.272410718082978	0.116391220787892	0.666090869857858	0.0362291447816953	0.85438152818341	0.0345786084675637
688006	solid	lung	carcinoma	0.538331865898266	0.331856986036235	0.177463650452439	0.0198411714500254	0.586778072932772	0.960165722304926	0.557123560028393	0.950394589704825	0.415049625259066	NA	0.992359871910431	0.996656997093462	0.514599724741575	0.968192992273734	0.137163568019111	0.845845710221621	NA	0.406393907125894	0.298201385145454	0.633145822032511	0.88556955489005	0.709115346287179	0.00631321813388874	0.105664849865944	0.97597374322964	0.983582126793715	0.998176492394326	0.978692143156521	NA	NA	0.972424073033837	0.0257166479761156	0.64356293626613	0.881235265807947	0.993222549868456	0.949278819918704	0.917573184203761	0.753720765972879	0.0226534269417629	0.259003182189158	0.852917936225668	0.256608364751266	0.926965359527739	0.958387226169337	0.507226464594981	0.980540877606081	NA
688010	solid	lung	carcinoma	0.324238224452247	0.319299088389047	0.260953963970203	0.00985124799633597	NA	0.950668290609665	0.474865305932498	0.918291892472301	0.751525100790359	NA	0.992879945464821	0.994907331307234	0.491381747807111	0.967162578411865	0.0219657122130136	0.83939801300023	NA	0.201246790021023	0.688100047027306	0.653925258028414	0.949705513222311	0.742489236363769	0.00564522491298358	0.053233728943284	0.975806123713687	0.98694697476862	0.973954880419332	0.994663738323615	NA	NA	0.931955185595289	0.136168575195866	0.253813381576684	0.576341296778024	0.939878772115702	0.895130436955867	0.909594222259621	0.980780730789171	0.0892662887582241	0.844399765944287	0.835891660726443	0.239506539374295	0.853665288949288	0.901126657961708	0.0297844691341693	0.91574559013212	NA
688011	solid	lung	carcinoma	NA	0.833440925246875	NA	NA	0.230196185970574	NA	NA	NA	NA	NA	0.991932589014879	0.995184099931879	0.546171968135088	NA	NA	0.840435976711285	NA	NA	0.829156279511346	0.924123462305915	0.957092036946372	NA	NA	NA	NA	0.991379225063932	0.998512969297144	0.988294841564534	0.96765438762821	0.910411032448083	0.98314445492402	NA	NA	NA	0.994680859149896	0.939291709441271	0.942652617232336	0.983470280926347	0.118108078538007	0.877627805153487	0.890683160704362	NA	0.939157540043656	0.930052312658045	NA	NA	NA
688013	solid	lung	carcinoma	0.0990153917184787	0.0102792619126019	0.00904932100103895	0.000623212319171729	NA	0.98394080979448	0.306766124915464	0.956276155064679	0.0720851739091358	NA	0.975731016405263	0.992719251684826	0.282252009217079	0.934067219264088	0.00161078377718149	0.926371702140355	0.77973610701431	0.130850968749011	0.0529842470676164	0.0816452053480131	0.362889224861598	0.515339117196531	0.000831945003539447	0.0118240487946518	0.992966553187499	0.997231689999284	0.998581361359927	0.996253790689982	0.890417685652577	0.813654656886003	0.987700294760117	0.00432198655625271	0.353737743544271	0.811169509509942	0.997396340542235	0.960953635416547	0.688154528968936	0.600647175577293	0.00710919819173939	0.1118228966676	0.762536542555092	0.155735758824309	0.928386700594634	0.645936874732748	0.0220565475929395	0.982399853029071	0.00937818427857973
688014	solid	lung	carcinoma	0.44677413401249	0.433033699024123	0.50631212757031	0.043659386472266	0.359861952586796	0.974318658228943	0.815774870487458	0.956215155213646	0.568526499921307	NA	0.978629359465835	0.993557170296646	0.674559327172456	0.977409356053131	0.176094348651273	0.930892296494362	0.934670454891071	0.626600300637459	0.879837843577713	0.937145137364963	0.947173397165096	0.790677434649454	0.481633330085437	0.0469227828671427	0.990536367621745	0.992073853298153	0.995365604449064	0.992805243848217	0.953765799612202	0.824922777187682	0.977845997594703	0.214797785102645	0.700661066358977	0.956910041199981	0.993272103694198	0.95060155701662	0.880595538962376	0.990765894287994	0.354201482741401	0.894797924679164	0.879127576952974	0.653005017855494	0.930485449348834	0.96285617787171	0.49680957568144	0.878031927303106	0.16094961930837
688018	solid	lung	carcinoma	NA	NA	NA	NA	0.485591244815376	NA	NA	NA	NA	NA	0.984513301857531	NA	0.648722492591025	NA	NA	0.91044348969869	NA	NA	0.607240963256013	0.750981484147694	0.900980696987935	NA	NA	NA	NA	NA	0.992415065936388	NA	NA	NA	0.946258388884332	NA	NA	NA	0.985306300814501	0.936219346781725	0.91964707831596	0.851527025631658	0.174502183954668	0.531068102730227	0.861693422799688	NA	0.921698584037489	0.964520917931678	NA	NA	NA
688021	solid	lung	carcinoma	NA	0.753330126097959	NA	NA	0.865650564706495	NA	NA	NA	NA	NA	0.966397679778346	0.975078248159756	0.753342942179293	NA	NA	0.902156235537287	NA	NA	0.832850827128814	0.918237304627222	0.954637324172981	NA	NA	NA	NA	0.965956540735976	0.987994825202101	0.979040159086028	0.896563947794424	0.894570566124334	0.943245543383402	NA	NA	NA	0.982567648994615	0.879879773809833	0.928896756223638	0.99021494364507	0.793553250230586	0.950909374223839	0.88671183629507	NA	0.867814296375584	0.971439942927839	NA	NA	NA
688023	solid	lung	carcinoma	0.0325737026595948	0.566079362747411	0.108951887411158	0.00109438582228094	0.00193797908700688	0.984087751789016	0.515637778976018	0.784246861699659	0.68356547519673	NA	0.985477898967482	0.990391468554019	0.603421155664927	0.973764262868843	0.00387305187522946	0.637734604517634	0.68433884093327	0.319249769192276	0.866914006860321	0.775525180131931	0.922095005991175	0.811380580341801	0.00410424400152987	0.0195519046660821	0.992708808641904	0.995197384209579	0.998597832281828	0.976779717622631	0.953560241570529	0.879787864673768	0.982004493151601	0.0296348727833197	0.308595620177337	0.543301136877355	0.990335234942244	0.944620863446533	0.913719509678979	0.919704201408929	0.163458403170609	0.405828537972531	0.492934153352134	0.191468938707025	0.882526410171021	0.350156808639304	0.407216537604434	0.957604810708791	0.00825043550217652
688025	solid	lung	carcinoma	0.201360462963618	0.217378807064737	0.284420030912612	0.00159982053120566	0.00142017088044077	0.972150390289643	0.653424731008616	0.931134087774099	0.776455726880765	NA	0.994005962072191	0.998083189353253	0.0543170705257209	0.986486142562758	0.00366688058213549	0.886534171146362	0.941916523265715	0.160748295894632	0.0211963918322949	0.531197935882584	0.70535959416779	0.813837266479928	0.00172467765861606	0.0410938463788298	0.997345806717411	0.997407391779057	0.998024197281114	0.998567359550952	0.882341519619521	0.928344232693158	0.921412812968951	0.0530363309618128	0.427046678135316	0.965441081119856	0.997647123640152	0.962571031310307	0.926645358801299	0.904893725206835	0.00418080853462877	0.316925595450056	0.853392605558101	0.753081179823568	0.909178840503569	0.725866048548912	0.0834636894949586	0.984631242262182	0.0115059010075707
688026	solid	lung	carcinoma	0.599770244278827	0.839371004239154	0.26286903480538	0.0172596738927872	NA	0.964303469503717	0.519288833216294	0.87910267262378	0.840776527423162	NA	0.958078663994542	0.974136306680208	0.645979723391184	0.957119826266512	0.0412484876334823	NA	0.92778583237694	0.431935833396532	0.712040504088638	0.879742925144263	NA	0.843575070027013	0.260735754314109	0.195859070295208	0.981815891738986	0.984855005998093	NA	0.989094671852766	0.869663712653992	0.668919682403159	NA	0.247266229540716	0.554102590687666	0.865778220438073	NA	NA	NA	NA	NA	NA	NA	0.614814081537472	NA	NA	0.574839520146844	0.900865052111732	0.124006126450976
688027	solid	lung	carcinoma	0.0371123616933826	0.355989317121962	0.095010474103927	0.000483771845046221	NA	0.982262681897294	0.631625673287287	0.847397028840458	0.677229435614682	NA	0.964923227254184	0.99544679441041	0.501454809625795	0.964608311300309	0.00157976732826981	NA	0.773202484631958	0.311377301083931	0.533663879111007	0.592055562641764	NA	0.803476245780318	0.0175002165039474	0.0127267982867721	0.990305353365209	0.995634630588836	NA	0.998033252163656	0.969964080206105	0.838948712956939	NA	0.0268117607470988	0.563091759291042	0.736376448735297	NA	NA	NA	NA	NA	NA	NA	0.332649813472791	NA	NA	0.378183294900873	0.970823653269482	0.00948411774373359
688031	solid	lung	carcinoma	0.085565122959235	0.16702695741762	0.00633647997430731	0.000291213447540128	0.000322269277312048	0.96557500809515	0.684351739605956	0.907039856364539	0.817713602826201	NA	0.978273068040848	0.998704961733412	0.11937301555649	0.9935411827379	0.00063410174559575	0.813072558701618	0.828046491988753	0.150153564216797	0.281483845872278	0.585513159610674	0.874232763886674	0.606926931676695	0.000316068187039109	0.0179134973793886	0.997288748686157	0.995289699375125	0.999877103785214	0.999536740868037	0.960731107397158	0.908046893142257	0.950314883001199	0.00785314779681545	0.420376962047962	0.720271513661427	0.995343815561497	0.958669957490057	0.952719196592947	0.912972549645061	0.00498497396746622	0.0584166255294875	0.865040635941924	0.133307810265165	0.942227214976227	0.427783310648759	0.685714599675676	0.988441472177693	0.00545058174387669
688058	solid	pleura	mesothelioma	0.415225021441898	0.598972847771593	0.357601457366135	0.0575237382456131	0.602530910138508	0.96433072156759	0.83309007155425	0.936080780626823	0.738285360632472	NA	0.978269429300346	0.973389288306792	0.522410428590601	0.800378821215728	0.154128254402517	0.907766945519219	0.717097562864175	0.673660893608206	0.78787533829707	0.841567064306933	0.948105984069092	0.718355606126924	0.0996257705320112	0.08746692013867	0.975512034853598	0.982712895095122	0.995363860248433	0.97820205704806	0.90710357350005	0.883332481800447	0.951694428362321	0.10799718251126	0.622565854700318	0.930870516522701	0.984846050467576	0.933841850560259	0.922032003353656	0.974401101961125	0.414187781224065	0.83614604962199	0.793899052553949	0.49335742503243	0.911841454183871	0.979067755239278	0.649437165652373	0.948182508027945	0.162349193237018
688086	solid	autonomic_ganglia	neuroblastoma	0.226592434835696	0.229876232523121	0.0331609561980922	0.00416674167886799	0.0161263534285707	0.927620898012824	0.55898733451909	0.868081864500177	0.542612070422346	NA	0.990789519051873	0.904629961477859	0.180976016874965	0.913350518701837	0.0788180063335877	0.911619573970711	0.882755257374472	0.294600596890273	0.369494688905423	0.701470497574938	0.950106984096579	0.51129170353093	0.0238420782075209	0.0582064229940488	0.958230456131394	0.98734899578184	0.996865890612527	0.984028558947483	0.752144785422767	0.826512689734822	0.965042299062723	0.0304445376789722	0.412544528640665	0.676840260451348	0.992084663992684	0.925864477843232	0.885284015646965	0.891315946835947	0.0871396748247394	0.296899167320388	0.755736253059196	0.294957170280545	0.916320142834816	0.86568426488392	0.573146207459557	0.935172432460039	0.122829204813609
688087	solid	autonomic_ganglia	neuroblastoma	0.461932765952207	0.711669058665113	0.249403523435291	0.0720050983670874	NA	0.955487609311418	0.649188736602596	0.934384482310131	0.771403412378533	NA	0.962722925312589	0.942067321361356	0.687394159322358	0.971659395849586	0.19909973826167	NA	0.732570818745401	0.459020210248737	0.65662328068075	0.922662903610267	NA	0.836531316195747	0.274941200314151	0.0980825545995081	0.984740570778836	0.981333757499414	NA	0.845642374342376	0.87899993402301	0.891962773012102	NA	0.258718590050609	0.609781377448767	0.928162588480175	NA	NA	NA	NA	NA	NA	NA	0.670829255364809	NA	NA	0.59711984565903	0.92510016647574	0.476255420669138
688121	solid	bone	sarcoma	0.373145581568231	0.266673243968339	0.0507526113344973	0.0122177959075782	0.360780591481679	0.957663713780799	0.83944163237726	0.94542164607656	0.728467814269827	NA	0.984781619504191	0.976930850202751	0.269552721723407	0.850324239511622	0.0263450666874765	0.862899039096126	0.844209328131784	0.453924244874087	0.400490553533072	0.684101097988263	0.942746065006685	0.782351618200944	0.00335947709609896	0.0798011986644311	0.992705059649167	0.989596977115966	0.99754550318551	0.986326604075697	0.923181580593202	0.851916454494466	0.95930303052024	0.0366223063167607	0.620372848036923	0.952427427017156	0.992392670458725	0.938091822540835	0.937431749142233	0.932294532457307	0.165815938969634	0.455335744590365	0.734032536010109	0.248467976175407	0.92879798963302	0.958542566178997	0.743871264166264	0.946680264769187	0.174430544590293
713869	solid	lung	carcinoma	0.623483681598787	0.821241690657695	0.495880615945064	0.029067787916544	0.151865500950555	0.955859076697517	0.631614910397655	0.932535905629242	0.852978415359595	NA	0.988666241659353	0.978371069493697	0.691849922817968	0.974156053531882	0.0518806754189243	0.836645316600479	0.868554373918772	0.444361399043587	0.883432386337449	0.899607563391166	0.93120471388878	0.89395111515964	0.457950238084614	0.564415444285012	0.987063470352599	0.985584821068138	0.995620129371055	0.988993541788635	0.941984441100528	0.930246578576411	0.95982328047864	0.316345081628966	0.575451895173349	0.83353427959813	0.989618631032369	0.948157395832159	0.92587743852782	0.990072596793122	0.666350711770752	0.923263919552183	0.867203124099121	0.768637680120113	0.930177775462365	0.953725297468677	0.676745594436106	0.952539126836787	0.198721769538692
713878	solid	lung	carcinoma	NA	0.523260878580748	NA	0.0116215551981615	0.0764683387997958	NA	NA	NA	NA	NA	0.98399059296909	0.991321732843541	0.288380339107955	0.964071656123726	NA	0.925917645437841	0.689599116025732	NA	0.702283180846167	0.802174787695052	0.850762814051511	NA	0.00463553018806762	NA	NA	0.988953495822913	0.993623084760283	0.995286034602815	0.951459262068004	0.90910197746878	0.982180365304683	NA	NA	NA	0.994769930952412	0.920496308443407	0.922480064950797	0.961678561972977	0.0983373158527319	0.666517428448826	0.801948630917878	NA	0.924389226489994	0.805882033804913	NA	NA	0.0757794412293861
713880	solid	lung	carcinoma	0.156496264758719	0.495254935628607	0.0244046228857041	0.0010038627571004	0.000756405325744836	0.984785311957059	0.593175567973179	0.843017620367896	0.747102088545653	NA	0.997489841530078	0.982442307906343	0.217764580290098	0.988811822150013	0.00350776881524573	0.800087408929814	0.685725489325146	0.259128583737045	0.419490356755319	0.849369114155808	0.953921638397089	0.757345924670556	0.000127244324951037	0.0252563891189327	0.986952901195195	0.994662106248134	0.997824965568887	0.985655832128321	0.958575800905783	0.761977195983714	0.989090142762592	0.00913829293576551	0.338382298975026	0.919865953783466	0.997362292335158	0.959570730645022	0.904014384431307	0.940365615659738	0.00650947774226451	0.196676083615528	0.746973066463019	0.176157130135435	0.935262820825554	0.614658255037331	0.454459076187285	0.947962184600979	0.00718811100166417
